"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.03023078927801e-30,0.922252984681252,0.363,0.208,2.74609016557744e-26,"E11.5","Gm42664"
2.13229340576137e-30,0.860811732355305,0.472,0.308,2.88414006063283e-26,"E11.5","Ruvbl1"
2.22093857837563e-30,0.934352330227113,0.379,0.223,3.00404152111088e-26,"E11.5","Rrp8"
2.27572202206085e-30,1.11376895015361,0.489,0.287,3.07814160703951e-26,"E11.5","Myh6"
2.31103217331648e-30,0.785827832361831,0.457,0.293,3.12590211762786e-26,"E11.5","Pmf1"
2.51637295147807e-30,0.773824811098189,0.49,0.329,3.40364605416923e-26,"E11.5","Tspan31"
2.57555555107426e-30,0.881220775153768,0.374,0.221,3.48369643838305e-26,"E11.5","Npm3"
3.11070012999847e-30,0.928718003500364,0.44,0.285,4.20753299583593e-26,"E11.5","Cdkn2aipnl"
3.57903233397063e-30,0.933899045363733,0.414,0.253,4.84099913492868e-26,"E11.5","Cnn2"
3.70904035040993e-30,0.786638571944124,0.514,0.349,5.01684797796447e-26,"E11.5","Ints1"
5.32389072012755e-30,0.774695387973551,0.48,0.318,7.20109458804453e-26,"E11.5","Pmpca"
5.68303619426775e-30,1.22136078635266,0.261,0.13,7.68687475636656e-26,"E11.5","Grpel1"
6.34469098414353e-30,1.002022765613,0.292,0.153,8.58182902515254e-26,"E11.5","Dynlt1f"
6.47540091989051e-30,0.773519138524367,0.497,0.338,8.7586272842439e-26,"E11.5","Psmb5"
6.58099498882031e-30,0.780421044743979,0.451,0.286,8.90145382187835e-26,"E11.5","Rad51ap1"
6.94029855239692e-30,0.782326543981414,0.535,0.375,9.38744782197207e-26,"E11.5","Pgd"
7.7427601099054e-30,0.802322523874297,0.432,0.272,1.0472857324658e-25,"E11.5","Pask"
8.21128287412759e-30,0.89149182324146,0.406,0.25,1.1106581215545e-25,"E11.5","Polr3g"
9.04345075895123e-30,0.829004656278677,0.437,0.279,1.22321714965574e-25,"E11.5","Tspyl4"
1.49412313568264e-29,0.974325978902962,0.387,0.233,2.02095095332433e-25,"E11.5","Id3"
1.54521473773984e-29,0.778172261322603,0.419,0.256,2.09005745426691e-25,"E11.5","Pif1"
1.57664889351071e-29,0.770301927955613,0.464,0.301,2.13257529336258e-25,"E11.5","Ranbp6"
2.02047347186907e-29,0.940631409425741,0.373,0.225,2.7328924180501e-25,"E11.5","Shc2"
2.13936312843051e-29,0.948234352292696,0.357,0.207,2.89370256751511e-25,"E11.5","Gm57198"
2.47491359161567e-29,0.896147886231029,0.403,0.246,3.34756812401935e-25,"E11.5","Hk2"
2.51866702333526e-29,0.950895256067784,0.326,0.184,3.40674901576327e-25,"E11.5","Mrpl32"
2.64017055366442e-29,0.886107468250239,0.289,0.149,3.57109469088649e-25,"E11.5","Dsn1"
2.75153402964253e-29,0.778247242636074,0.384,0.227,3.72172492849448e-25,"E11.5","Ifngr1"
3.02103580353879e-29,0.926594772605045,0.402,0.25,4.08625302786656e-25,"E11.5","Snx17"
4.20823791000728e-29,0.980704398303049,0.353,0.203,5.69206259707584e-25,"E11.5","Zfp689"
5.07108663589179e-29,0.942401564758856,0.278,0.143,6.85915178370724e-25,"E11.5","Gm26862"
6.66203467511617e-29,0.775311256668643,0.514,0.35,9.01106810156214e-25,"E11.5","Tmem242"
7.58342149174247e-29,0.876362463526483,0.394,0.244,1.02573359097309e-24,"E11.5","Ints15"
9.93048739740687e-29,0.851529423331217,0.446,0.293,1.34319772537325e-24,"E11.5","E130006D01Rik"
1.07579847888227e-28,0.922166117505887,0.309,0.165,1.45512502253616e-24,"E11.5","Gm5784"
1.36395010147403e-28,0.869607820566656,0.404,0.251,1.84487890725377e-24,"E11.5","Klhl11"
1.47438454099296e-28,0.822219926774782,0.41,0.251,1.99425253014708e-24,"E11.5","Cdipt"
1.50828030164333e-28,1.08626237049839,0.327,0.185,2.04009993600277e-24,"E11.5","Arrdc4"
1.55343523207418e-28,0.816090462379761,0.323,0.179,2.10117649490353e-24,"E11.5","Cstf2t"
1.70688534746229e-28,0.820346040900356,0.455,0.307,2.30873312097749e-24,"E11.5","Ppil1"
1.87590988763922e-28,0.791529765451069,0.422,0.265,2.53735571402081e-24,"E11.5","Bod1"
1.95741250836336e-28,0.929635635136795,0.287,0.152,2.64759615881228e-24,"E11.5","Cant1"
2.52671843334004e-28,0.77768427025901,0.478,0.323,3.41763935293573e-24,"E11.5","Ndufa5"
2.80571649056014e-28,0.873174575127861,0.424,0.276,3.79501212513165e-24,"E11.5","Tmem14c"
2.82216066649638e-28,1.09180297292697,0.294,0.161,3.81725451750301e-24,"E11.5","Eif2b2"
3.13831878620179e-28,0.844415819816966,0.432,0.28,4.24488999021654e-24,"E11.5","Cdca7l"
3.19702958824066e-28,0.975037115149513,0.343,0.202,4.32430222105431e-24,"E11.5","Atp6v1f"
3.21302737943648e-28,0.804679340866137,0.44,0.283,4.34594083342579e-24,"E11.5","Zfp36l2"
3.50248481381346e-28,0.828267699413398,0.435,0.279,4.73746095916408e-24,"E11.5","Tlcd5"
3.60876549828511e-28,1.03738700876825,0.264,0.136,4.88121621298045e-24,"E11.5","Gm2296"
3.99610694772593e-28,1.32186860212066,0.302,0.171,5.40513425749409e-24,"E11.5","Gm53"
4.12587407427707e-28,0.872806173557281,0.313,0.173,5.58065727286717e-24,"E11.5","Cox5b-ps"
4.6468682241077e-28,0.750389569460146,0.422,0.266,6.28535395992807e-24,"E11.5","Tmem256"
4.66544279733361e-28,0.762550251357776,0.482,0.325,6.31047792767344e-24,"E11.5","Slc1a5"
5.3498205303918e-28,0.830878044146441,0.388,0.236,7.23616724940795e-24,"E11.5","Mrpl9"
5.69490498288965e-28,0.957519086829874,0.399,0.249,7.70292847985654e-24,"E11.5","Zmynd19"
5.81184108756606e-28,1.24245433108378,0.262,0.139,7.86109625504186e-24,"E11.5","Gbx1"
5.91538813076577e-28,0.754892567906909,0.478,0.32,8.00115398567379e-24,"E11.5","Sart1"
6.43117996526854e-28,0.751606120880438,0.48,0.321,8.69881402102223e-24,"E11.5","Get4"
8.10505576626547e-28,0.965617124890338,0.361,0.219,1.09628984294507e-23,"E11.5","Slc25a39"
8.61166490479117e-28,0.836487211088482,0.336,0.189,1.16481379502205e-23,"E11.5","Taf7"
8.69307106723884e-28,0.802933803458763,0.483,0.328,1.17582479255473e-23,"E11.5","Ccdc43"
8.94432186208136e-28,0.753532545858965,0.358,0.208,1.20980897506512e-23,"E11.5","Ppan"
1.03147000723205e-27,0.883522922817504,0.366,0.218,1.39516633178207e-23,"E11.5","Romo1"
1.21692134587932e-27,0.952979371691956,0.275,0.145,1.64600781243636e-23,"E11.5","Nip7"
1.46440135370414e-27,0.811955449352167,0.448,0.295,1.98074927102022e-23,"E11.5","Lyrm2"
1.48846969683881e-27,0.984891151852526,0.251,0.126,2.01330411194418e-23,"E11.5","Rxrb"
1.71828226842999e-27,0.874651236856622,0.399,0.246,2.3241485962784e-23,"E11.5","Cd320"
1.7651393012581e-27,0.816972291561297,0.445,0.289,2.3875274188817e-23,"E11.5","Edc4"
1.92957268906581e-27,0.946169654387789,0.284,0.148,2.60994001923042e-23,"E11.5","Myb"
2.5670490667763e-27,0.899563257369289,0.741,0.626,3.47219056772162e-23,"E11.5","Casz1"
2.85041470343577e-27,0.768512423313412,0.507,0.352,3.85547092786722e-23,"E11.5","Mrpl24"
2.86050336444253e-27,1.18500577648813,0.918,0.854,3.86911685074496e-23,"E11.5","Onecut2"
3.29808236649263e-27,1.00704152036969,0.278,0.148,4.46098620891793e-23,"E11.5","Kbtbd4"
3.75347831374217e-27,0.836866116630882,0.362,0.218,5.07695476716766e-23,"E11.5","Ndufs8"
3.92880899496003e-27,1.00449205025994,0.255,0.13,5.31410704658294e-23,"E11.5","Uxt"
5.21085678439989e-27,0.764437517078932,0.556,0.41,7.04820488657929e-23,"E11.5","Ap1s1"
5.44434538561265e-27,0.940317264280485,0.311,0.173,7.36402156857968e-23,"E11.5","Hmbs"
5.8164338382399e-27,0.829279321437917,0.353,0.212,7.86730840960329e-23,"E11.5","Med7"
9.08623732070558e-27,0.772937026232084,0.384,0.235,1.22900445999864e-22,"E11.5","Fzd10"
1.01015517682392e-26,0.761985887093962,0.423,0.27,1.36633589217203e-22,"E11.5","Mrpl20"
1.10115032199583e-26,0.864238662951023,0.354,0.212,1.48941592553156e-22,"E11.5","Aen"
1.28885019694001e-26,0.869954448587713,0.359,0.216,1.74329877638105e-22,"E11.5","Pdlim1"
1.34637956311298e-26,0.989052651296307,0.259,0.134,1.82111299706661e-22,"E11.5","Zfp574"
1.37381197596479e-26,0.864925187134658,0.399,0.249,1.85821807868997e-22,"E11.5","Mrpl37"
1.38039518535643e-26,0.835578358344574,0.372,0.225,1.86712252771311e-22,"E11.5","Naa10"
1.39392652671338e-26,0.815733755703448,0.419,0.267,1.88542502003252e-22,"E11.5","Rhot2"
1.41052352361657e-26,0.803445162957461,0.422,0.272,1.90787411804378e-22,"E11.5","Mex3d"
1.50936396298369e-26,0.757384582621279,0.5,0.35,2.04156569633174e-22,"E11.5","Mrpl19"
1.93391912110662e-26,0.823672942557115,0.438,0.287,2.61581900320881e-22,"E11.5","Zfp35"
2.01518765202314e-26,0.770086156587225,0.454,0.303,2.72574281812649e-22,"E11.5","Tmem186"
2.01539917460133e-26,0.96236648183986,0.262,0.137,2.72602892356576e-22,"E11.5","Cox14"
2.11973646507203e-26,0.766195985749291,0.476,0.318,2.86715554265643e-22,"E11.5","Txnl4a"
2.12552162003548e-26,1.02247113997954,0.273,0.145,2.87498054325999e-22,"E11.5","Gsto1"
2.22061802519333e-26,0.862785849941573,0.331,0.192,3.0036079408765e-22,"E11.5","Rbpms2"
2.49913346613392e-26,0.895125529630076,0.568,0.424,3.38032792629274e-22,"E11.5","Adamts20"
2.91966266007829e-26,1.17269589951344,0.267,0.144,3.9491357140219e-22,"E11.5","Tyw3"
3.65357041727002e-26,0.915496564175098,0.32,0.184,4.94181934639943e-22,"E11.5","Coq7"
3.76755640156251e-26,1.6425863959522,0.277,0.155,5.09599678875345e-22,"E11.5","Nkx2-1"
4.97804779502352e-26,0.921274138209113,0.348,0.211,6.73330744754881e-22,"E11.5","Fzd10os"
5.03028079237964e-26,0.836118746835468,0.37,0.227,6.8039577997727e-22,"E11.5","Zfp770"
5.47278622264434e-26,1.01971208562481,0.277,0.15,7.40249064474874e-22,"E11.5","Surf2"
6.36413592669265e-26,0.750352451501502,0.589,0.456,8.60813025444448e-22,"E11.5","Ackr3"
7.17211329511535e-26,0.848418916748376,0.407,0.265,9.70100044297303e-22,"E11.5","Fdx2"
1.04526860955167e-25,0.945561064784685,0.277,0.149,1.4138303212796e-21,"E11.5","Rpa3"
1.07286582158885e-25,0.971839844422755,0.298,0.167,1.45115831028107e-21,"E11.5","Maf1"
1.17830752708853e-25,0.798049770487351,0.294,0.164,1.59377876113994e-21,"E11.5","Slc43a1"
1.21851947649944e-25,0.900217533781799,0.397,0.255,1.64816944391314e-21,"E11.5","Ly6e"
1.24449347411701e-25,0.971798904316195,0.274,0.149,1.68330187309067e-21,"E11.5","Dyrk1b"
1.38421052687426e-25,0.786398532854193,0.309,0.173,1.87228315865013e-21,"E11.5","Ube2t"
1.55037349357889e-25,0.823670174243274,0.34,0.198,2.09703518741481e-21,"E11.5","Acsl5"
1.55914301261923e-25,0.956450185693631,0.354,0.216,2.10889683886877e-21,"E11.5","Zfp280b"
1.6260448087171e-25,0.847964154826198,0.293,0.162,2.19938820827075e-21,"E11.5","Spata5l1"
1.64441461605723e-25,0.752503529775443,0.559,0.41,2.224235209679e-21,"E11.5","Pigq"
1.80988688002627e-25,0.819555108277258,0.407,0.26,2.44805299392353e-21,"E11.5","Get3"
2.40738882283712e-25,0.751444011691889,0.389,0.247,3.25623412176949e-21,"E11.5","Tspyl1"
2.43602318087749e-25,0.765312734365017,0.453,0.308,3.2949649544549e-21,"E11.5","Coq10b"
2.47755842736816e-25,0.969489363466125,0.253,0.132,3.35114552885817e-21,"E11.5","Hoxaas3"
3.1060220428922e-25,0.855984543054437,0.379,0.24,4.20120541521599e-21,"E11.5","Mtrfr"
3.16607991933942e-25,0.790267640839227,0.345,0.203,4.28243969889849e-21,"E11.5","Gm49708"
3.44624664915461e-25,0.937527845934075,0.358,0.224,4.66139321764652e-21,"E11.5","Inpp5e"
4.43206513859554e-25,0.993924826093239,0.251,0.13,5.99481130646432e-21,"E11.5","Mmab"
4.73930056308277e-25,0.873549219212881,0.346,0.205,6.41037794162575e-21,"E11.5","Fam83d"
5.02305557466271e-25,0.88757207462201,0.331,0.195,6.79418497028877e-21,"E11.5","Trappc5"
5.29375221763147e-25,0.810114407334042,0.411,0.265,7.16032924956832e-21,"E11.5","Lamtor5"
7.05414629243702e-25,0.99708511805213,0.258,0.137,9.54143827515031e-21,"E11.5","Gm57404"
8.13135569049592e-25,1.27790674909164,0.252,0.134,1.09984717069648e-20,"E11.5","Slc5a7"
8.83845715716077e-25,0.85704066997006,0.749,0.65,1.19548971507757e-20,"E11.5","Chst8"
9.43969002102722e-25,0.834929081665835,0.348,0.211,1.27681247224414e-20,"E11.5","Scand1"
9.63112831438137e-25,0.837097742496888,0.422,0.28,1.30270641580322e-20,"E11.5","Bloc1s6"
1.05019492071066e-24,0.918120647320098,0.374,0.238,1.42049364975324e-20,"E11.5","Polr2j"
1.0530490324596e-24,1.0504389822315,0.31,0.182,1.42435412130485e-20,"E11.5","Spata2"
1.2929995833178e-24,0.806056842863661,0.383,0.243,1.74891123639565e-20,"E11.5","Mus81"
2.11627114835119e-24,1.05896709710557,0.27,0.147,2.86246835525982e-20,"E11.5","Mrpl50"
2.22809768652798e-24,0.907532189869702,0.368,0.233,3.01372493079775e-20,"E11.5","Bahd1"
2.85776370591668e-24,0.921584898891196,0.268,0.147,3.8654111886229e-20,"E11.5","Washc1"
2.90722293581925e-24,0.756234782595014,0.394,0.25,3.93230974298912e-20,"E11.5","Pigf"
4.33688903066975e-24,0.977118508277038,0.268,0.148,5.8660761028839e-20,"E11.5","Tmem185a"
4.45586295426999e-24,0.802124758604255,0.367,0.226,6.02700023194559e-20,"E11.5","Zfp319"
4.58955090254006e-24,0.770777364379831,0.384,0.246,6.20782655077569e-20,"E11.5","Cops6"
4.91215556603285e-24,0.797021069421624,0.428,0.285,6.64418161861604e-20,"E11.5","Ltv1"
4.96152515545371e-24,0.88292070644026,0.37,0.234,6.71095892526668e-20,"E11.5","Cstf1"
5.14675358766743e-24,0.818564414775693,0.426,0.287,6.96149890267897e-20,"E11.5","Mapk11"
5.46657915550046e-24,0.861885835771784,0.396,0.255,7.39409496572992e-20,"E11.5","Kat2a"
7.20401579099312e-24,0.86915233063083,0.359,0.224,9.74415175889729e-20,"E11.5","Pygo2"
1.36932111608016e-23,0.756069165940875,0.423,0.276,1.85214374161002e-19,"E11.5","Slc43a3"
1.99298404795479e-23,1.11817272581585,0.26,0.144,2.69571022326365e-19,"E11.5","Scnm1"
2.12264539018182e-23,0.803748683757769,0.419,0.278,2.87109015475993e-19,"E11.5","Bop1"
2.1596044834094e-23,0.828558607632235,0.669,0.516,2.92108102425956e-19,"E11.5","Pwwp3a"
2.45597462183808e-23,0.861489320553626,0.384,0.244,3.32195127349819e-19,"E11.5","Miip"
2.72186441755725e-23,0.810883921881489,0.375,0.236,3.68159381118794e-19,"E11.5","Hypk"
3.37940624901623e-23,1.03507735657869,0.255,0.139,4.57098489241935e-19,"E11.5","Vps28"
3.59030416555427e-23,0.835697736992333,0.276,0.154,4.85624541432871e-19,"E11.5","Rad1"
4.24665550767692e-23,0.79632666447948,0.344,0.215,5.74402623968381e-19,"E11.5","Helb"
4.38127372743756e-23,0.820205231079279,0.315,0.189,5.92611084373205e-19,"E11.5","Nme4"
4.64075205765121e-23,0.786824436263281,0.385,0.249,6.27708123317903e-19,"E11.5","R3hcc1"
4.84526013847824e-23,0.873040260780506,0.308,0.182,6.55369886330566e-19,"E11.5","S100a10"
5.14758351460694e-23,0.814151816977138,0.288,0.164,6.96262146185735e-19,"E11.5","Galk1"
5.51940696132103e-23,0.820788611478868,0.356,0.224,7.46554985588282e-19,"E11.5","Rtkn"
6.1544993910869e-23,0.773164477364739,0.375,0.241,8.32457587638414e-19,"E11.5","Dcaf15"
6.5188804472089e-23,0.822249559391172,0.315,0.183,8.81743769289475e-19,"E11.5","Cdkn3"
1.51203725518379e-22,0.912131224974801,0.3,0.179,2.04518159136159e-18,"E11.5","Rps19bp1"
1.73051376022728e-22,0.765131568395287,0.422,0.288,2.34069291208342e-18,"E11.5","Zyx"
1.84304314529336e-22,0.891748436574335,0.312,0.185,2.4929001583238e-18,"E11.5","Cd34"
2.03868537566176e-22,0.768434871001321,0.323,0.197,2.7575258391201e-18,"E11.5","Polr2g"
2.16113799454411e-22,0.774006263961656,0.351,0.222,2.92315525142036e-18,"E11.5","Prelid3b"
2.1817229383116e-22,0.875503937715465,0.478,0.339,2.95099844636027e-18,"E11.5","Abca7"
2.53703707138965e-22,0.948877696298965,0.268,0.149,3.43159634276163e-18,"E11.5","Zfp189"
3.05212798943658e-22,0.908880901187257,0.265,0.148,4.12830831851191e-18,"E11.5","Gmppa"
4.05680138263946e-22,0.783591649603269,0.571,0.459,5.48722955015813e-18,"E11.5","Mylk"
4.14605967812621e-22,0.956236573039512,0.31,0.188,5.60796032063351e-18,"E11.5","Cd109"
6.2377816538297e-22,0.805558631557537,0.25,0.136,8.43722346497005e-18,"E11.5","Sat1"
6.85676116516617e-22,0.876189532746875,0.266,0.149,9.27445515200376e-18,"E11.5","Dennd4b"
7.96102102911087e-22,0.759089807980118,0.389,0.255,1.07680770439754e-17,"E11.5","Crip2"
7.96938042703844e-22,0.753907949498929,0.334,0.204,1.07793839656122e-17,"E11.5","Tmem218"
9.10476076929364e-22,0.823822869336569,0.347,0.221,1.23150994165466e-17,"E11.5","Dazap2"
1.00569428339095e-21,0.938646364497624,0.274,0.157,1.36030208771459e-17,"E11.5","Dalrd3"
1.10558397823029e-21,0.821536404121477,0.29,0.17,1.49541288895429e-17,"E11.5","Smpd1"
1.19065800339393e-21,0.884132919057038,0.3,0.179,1.61048401539063e-17,"E11.5","Commd9"
1.25134038073198e-21,0.93401154141961,0.299,0.178,1.69256299897807e-17,"E11.5","Nudt1"
1.28187390227094e-21,0.792644600445454,0.327,0.202,1.73386264021167e-17,"E11.5","Ccdc71"
1.31206054726954e-21,0.951786989291851,0.261,0.146,1.77469309623678e-17,"E11.5","Gtpbp6"
1.48558402510474e-21,0.763222141818171,0.367,0.236,2.00940095235667e-17,"E11.5","Lmnb2"
1.77145155101129e-21,0.807061410093204,0.338,0.213,2.39606536789788e-17,"E11.5","Ptp4a3"
2.18967296552643e-21,1.05637204428329,0.255,0.142,2.96175165317106e-17,"E11.5","Fbxw5"
2.8416309868489e-21,0.805312781881467,0.33,0.202,3.84359007281182e-17,"E11.5","Tmub2"
3.41397584640652e-21,0.849605301727652,0.337,0.211,4.61774372984946e-17,"E11.5","Zfp385a"
3.87893981983218e-21,0.779147595707894,0.378,0.248,5.24665400030501e-17,"E11.5","Cndp2"
3.94881152655619e-21,0.890283009376692,0.273,0.154,5.3411624708199e-17,"E11.5","Pon3"
4.0762056680233e-21,0.775113165324916,0.373,0.245,5.51347578656831e-17,"E11.5","Mrps22"
4.35450432644158e-21,0.873310894626037,0.339,0.218,5.88990255194487e-17,"E11.5","Wnt4"
4.90337231683819e-21,0.785382333223913,0.328,0.204,6.63230139575534e-17,"E11.5","Pdp1"
5.04826043314893e-21,0.966153293241441,0.309,0.193,6.82827706187724e-17,"E11.5","Foxd1"
5.0743300230273e-21,0.944638837700819,0.337,0.219,6.86353878914673e-17,"E11.5","Car2"
5.26408758478205e-21,0.786859166573818,0.401,0.276,7.1202048671762e-17,"E11.5","Jagn1"
5.39613753444235e-21,0.781029873563488,0.318,0.194,7.29881562908673e-17,"E11.5","Sprtn"
5.90337268296132e-21,0.890739986148075,0.36,0.238,7.98490189097349e-17,"E11.5","Kcnh2"
8.55131958707294e-21,0.967911150612403,0.318,0.2,1.15665148734749e-16,"E11.5","Zfp663"
9.48846795499715e-21,0.88065875030843,0.257,0.144,1.28341017559291e-16,"E11.5","Mtfr1l"
1.17729418436545e-20,0.757233469827971,0.39,0.266,1.5924081137727e-16,"E11.5","Dctn3"
1.34737959276435e-20,0.76198803486719,0.34,0.215,1.82246563717306e-16,"E11.5","Anapc15"
1.49621628923917e-20,0.940865072216325,0.719,0.633,2.02378215282491e-16,"E11.5","Crtac1"
1.6944389663365e-20,0.750263827536424,0.34,0.216,2.29189814586674e-16,"E11.5","Rpp21"
1.84624309004514e-20,0.766799098762334,0.4,0.27,2.49722840359505e-16,"E11.5","Cmc2"
2.169787688018e-20,0.826735630338592,0.289,0.17,2.93485482681314e-16,"E11.5","Pik3r2"
2.44857606140693e-20,0.972189981740458,0.253,0.142,3.31194398065902e-16,"E11.5","Plscr3"
2.78664128854451e-20,0.764343777421539,0.432,0.306,3.7692110068853e-16,"E11.5","Ndufb11"
2.97361947839387e-20,0.896225699280026,0.253,0.144,4.02211770647555e-16,"E11.5","Tesk1"
3.12824685867507e-20,1.04092220910462,0.269,0.161,4.2312667010439e-16,"E11.5","Vxn"
5.64271411087552e-20,0.93307004212441,0.27,0.159,7.63233510637023e-16,"E11.5","Marchf9"
7.25508191416635e-20,0.784288566587392,0.305,0.183,9.81322379710141e-16,"E11.5","Vwf"
1.57414799171124e-19,0.761167773563332,0.356,0.234,2.12919257358863e-15,"E11.5","Bex1"
2.02587482533688e-19,0.751512452672012,0.385,0.26,2.74019828875066e-15,"E11.5","Nif3l1"
2.08701149808577e-19,0.847463718926772,0.333,0.214,2.82289175231082e-15,"E11.5","1810055G02Rik"
2.57902298756161e-19,0.844049762682021,0.353,0.235,3.48838649297583e-15,"E11.5","Myg1"
2.62464864427577e-19,0.989890758380343,0.252,0.148,3.5500997562474e-15,"E11.5","Lrrc51"
2.96731789387322e-19,0.799456242909184,0.3,0.186,4.01359418325292e-15,"E11.5","Cdk2"
3.91717341396877e-19,0.799411197079538,0.258,0.15,5.29836875973416e-15,"E11.5","Pla2g4c"
5.19688593748041e-19,0.806310286309488,0.352,0.227,7.029307919036e-15,"E11.5","Anxa3"
5.52732517867611e-19,0.881430393887995,0.305,0.195,7.47626003667731e-15,"E11.5","Enpp3"
5.567242368084e-19,0.875727750976942,0.315,0.198,7.53025202707042e-15,"E11.5","Ccdc28b"
5.79556160827526e-19,0.961961652515089,0.37,0.251,7.83907663135312e-15,"E11.5","Cnpy1"
6.23617499145478e-19,0.773210255343714,0.301,0.185,8.43505029344174e-15,"E11.5","Pwp2"
8.75179683518521e-19,1.00884681454064,0.362,0.251,1.18376803992715e-14,"E11.5","Slc4a1"
1.63788453624925e-18,0.768904822353726,0.379,0.256,2.21540262373073e-14,"E11.5","Klhl14"
1.65305198310161e-18,0.75986301529046,0.342,0.224,2.23591811234324e-14,"E11.5","Jtb"
2.46069688174579e-18,0.854747096556863,0.255,0.15,3.32833860224936e-14,"E11.5","Hsd17b8"
2.68336064757309e-18,0.775856630743748,0.303,0.192,3.62951361190736e-14,"E11.5","Lamtor2"
4.62735309385581e-18,1.20773298971982,0.303,0.199,6.25895779474937e-14,"E11.5","Moxd1"
8.55403710606452e-18,0.768849483294705,0.302,0.194,1.15701905896629e-13,"E11.5","Thop1"
9.35304196283859e-18,1.15729078572137,0.385,0.275,1.26509245589355e-13,"E11.5","Onecut3"
9.44875850276483e-18,0.827620280083642,0.321,0.207,1.27803907508397e-13,"E11.5","Mrpl4"
9.51114895769788e-18,0.810487574155257,0.306,0.194,1.28647800801822e-13,"E11.5","Hax1"
1.8290089022784e-17,0.93739004933384,0.256,0.155,2.47391744122176e-13,"E11.5","1700048O20Rik"
1.97016279052459e-17,0.794748944880458,0.289,0.18,2.66484219046356e-13,"E11.5","Gemin7"
2.11033856727808e-17,0.814781936829878,0.348,0.233,2.85444394610034e-13,"E11.5","Egfl7"
4.15397263039566e-17,1.44740847974325,0.256,0.157,5.61866337987318e-13,"E11.5","Wnt8b"
4.60659470843267e-17,0.767708015277993,0.27,0.165,6.23088000262603e-13,"E11.5","Tsr2"
1.20652805827914e-16,0.920370221474669,0.326,0.222,1.63194985162836e-12,"E11.5","Alpl"
1.86972030044787e-16,0.805902998558373,0.302,0.196,2.52898367838579e-12,"E11.5","Ciao2a"
1.94560733122095e-16,0.7788742374078,0.932,0.895,2.63162847620946e-12,"E11.5","Ina"
2.10704299192038e-16,0.852807130171332,0.29,0.188,2.8499863508715e-12,"E11.5","Map1lc3a"
4.72631592335968e-16,0.952237881203186,0.33,0.226,6.3928149179363e-12,"E11.5","Mafb"
4.87429550322722e-16,1.01546375585824,0.279,0.182,6.59297209766514e-12,"E11.5","Spta1"
5.58059100860585e-16,0.872728211786706,0.416,0.311,7.54830739824027e-12,"E11.5","Pax8"
6.07201624813756e-16,0.848029011150055,0.257,0.159,8.21300917723087e-12,"E11.5","Myo7a"
1.96461669446331e-15,0.8978486218081,0.266,0.172,2.65734054093107e-11,"E11.5","Dhx34"
3.47960648325486e-15,0.844349975893138,0.26,0.166,4.70651572925053e-11,"E11.5","Ccdc97"
5.05575483204864e-15,0.758721364108472,0.286,0.188,6.83841398582899e-11,"E11.5","Ttc41"
1.11635279808511e-14,0.860292617136754,0.26,0.166,1.50997879468991e-10,"E11.5","Gm45871"
1.50288028593396e-14,0.889808934109514,0.266,0.172,2.03279587475427e-10,"E11.5","Rrp12"
1.82470540310267e-14,0.799007757513679,0.374,0.271,2.46809652823667e-10,"E11.5","Mfap3l"
3.15805907080708e-14,0.77855834823551,0.323,0.219,4.27159069917366e-10,"E11.5","Ric8a"
6.90165502075532e-14,0.935507520634263,0.47,0.381,9.33517858107365e-10,"E11.5","Sptb"
2.10372397083659e-13,0.751592530917483,0.328,0.228,2.84549704295357e-09,"E11.5","Slc35b2"
2.74475917377179e-13,0.971545958525665,0.251,0.162,3.71256125844372e-09,"E11.5","Ppp1r1c"
4.32275474930378e-13,0.765279386984113,0.278,0.186,5.84695807390829e-09,"E11.5","Cbr4"
2.11712031601609e-12,0.849988042664425,0.328,0.235,2.86361693944337e-08,"E11.5","Stk32a"
4.93372718140946e-12,0.757453781478973,0.847,0.78,6.67335938557444e-08,"E11.5","Angpt1"
8.28085445196563e-11,0.787951677815731,0.271,0.189,1.12006837317287e-06,"E11.5","Gyg"
2.17815502842312e-10,0.932223090183828,0.998,0.992,2.94617249144511e-06,"E11.5","Slit3"
2.10396819433703e-09,1.08909176858858,0.372,0.28,2.84582737966027e-05,"E11.5","Aldh1a2"
0,13.103294252171,0.983,0,0,"E12.5","Uty"
0,11.828390845985,0.927,0,0,"E12.5","Eif2s3y"
0,11.6270171554485,0.893,0,0,"E12.5","Kdm5d"
0,10.7658499838994,0.761,0,0,"E12.5","Ddx3y"
0,1.06901649573133,1,0.999,0,"E12.5","Cdk8"
3.33441333302125e-237,1.00198086484512,0.994,0.918,4.51012747424454e-233,"E12.5","Actg1"
5.14450938688019e-227,1.46309974676879,0.994,0.921,6.95846339669414e-223,"E12.5","Igfbp5"
1.91815976478443e-225,1.13743317557109,0.993,0.927,2.59450289784742e-221,"E12.5","H19"
9.86285759400428e-209,0.887940064174357,0.989,0.915,1.33405011816502e-204,"E12.5","Hspa8"
1.46997815458075e-186,0.848864459007606,0.998,0.923,1.98829245188593e-182,"E12.5","Rpl13"
7.09972370653659e-179,3.33299396717374,0.348,0.053,9.60308628546139e-175,"E12.5","Slc17a8"
3.01185370955079e-177,0.87949753926528,0.99,0.886,4.0738333275384e-173,"E12.5","Tpt1"
1.99445716409168e-173,0.907789778976129,1,0.994,2.69770276015041e-169,"E12.5","Gpc3"
