"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ncdn1",5.86125331602597e-15,1.17883328104575,0.833,0.384,4.68841652748917e-11,"8","Ncdn"
"Kcnip23",6.57848327578626e-15,1.54667943958334,0.53,0.16,5.26212877230143e-11,"8","Kcnip2"
"Cyfip21",8.04880259637512e-15,0.809378996273128,0.985,0.77,6.43823719684046e-11,"8","Cyfip2"
"Syp",1.12967806388087e-14,0.909365263831476,0.97,0.687,9.0362948329831e-11,"8","Syp"
"Bcl11a2",1.17618281049428e-14,1.1050103009568,0.894,0.471,9.40828630114377e-11,"8","Bcl11a"
"Nckap11",1.62067489551429e-14,0.980030208606596,0.97,0.579,1.29637784892188e-10,"8","Nckap1"
"Stmn21",1.79564927321183e-14,1.10590968732213,0.848,0.397,1.43633985364215e-10,"8","Stmn2"
"Nsf1",2.01443326178147e-14,0.948832724949136,0.955,0.705,1.611345166099e-10,"8","Nsf"
"Actb",2.19061221224282e-14,0.808735064499238,1,0.865,1.75227070857303e-10,"8","Actb"
"Mmd1",2.75662695665101e-14,1.4180453189597,0.636,0.232,2.20502590262514e-10,"8","Mmd"
"Focad",3.32713900944242e-14,1.11968190239275,0.833,0.397,2.66137849365299e-10,"8","Focad"
"Islr2",3.33419232841394e-14,2.30262446452068,0.288,0.059,2.66702044349831e-10,"8","Islr2"
"Cadm31",3.79981516425652e-14,1.28697719226165,0.758,0.314,3.03947214988879e-10,"8","Cadm3"
"Tead11",4.14000673900726e-14,1.69587859917787,0.591,0.228,3.31159139053191e-10,"8","Tead1"
"Nos1ap1",4.65022814047954e-14,0.91870460638737,0.985,0.592,3.71971748956959e-10,"8","Nos1ap"
"Gm207541",4.65375556732849e-14,1.18603106984184,0.833,0.419,3.72253907830606e-10,"8","Gm20754"
"Frrs1l1",4.91966313642391e-14,1.02281662094814,0.924,0.571,3.93523854282549e-10,"8","Frrs1l"
"Chrm31",5.71856181614627e-14,1.13587014855285,0.924,0.654,4.5742775967354e-10,"8","Chrm3"
"Sort1",6.0647872552118e-14,0.960859354518845,0.909,0.529,4.85122332544392e-10,"8","Sort1"
"Kcnj61",6.35149863680422e-14,0.915227898111208,0.985,0.568,5.0805637595797e-10,"8","Kcnj6"
"ENSMUSG00000121513",6.84845853522536e-14,0.955251353075856,0.939,0.762,5.47808198232676e-10,"8","ENSMUSG00000121513"
"Atp1a3",7.17380238182576e-14,0.861748382135568,0.97,0.721,5.73832452522243e-10,"8","Atp1a3"
"Csmd13",8.35526488722485e-14,0.813336375484108,1,0.949,6.68337638329115e-10,"8","Csmd1"
"Ccser1",9.80014980544876e-14,0.885742747573314,0.985,0.81,7.83913982937847e-10,"8","Ccser1"
"Gm268711",1.29429512062533e-13,1.00984761915792,0.894,0.549,1.03530666698821e-09,"8","Gm26871"
"Bsn",1.38887833430639e-13,0.896707627990016,0.939,0.583,1.11096377961168e-09,"8","Bsn"
"Stxbp5l1",1.4899579938375e-13,1.13906839597514,0.939,0.585,1.19181739927062e-09,"8","Stxbp5l"
"Camk2a3",1.91052626421676e-13,0.59671172384769,1,0.891,1.52822995874698e-09,"8","Camk2a"
"Dync1i1",1.92582541004612e-13,1.02335278355146,0.894,0.502,1.54046774549589e-09,"8","Dync1i1"
"Gls",1.96014797779815e-13,0.930154262052893,0.924,0.555,1.56792236744074e-09,"8","Gls"
"Tafa52",1.96513568142849e-13,1.04894151109996,0.864,0.434,1.57191203157465e-09,"8","Tafa5"
"Ppp3r1",2.38160023125748e-13,0.991123777829898,0.879,0.461,1.90504202498286e-09,"8","Ppp3r1"
"Cdh111",2.81216579410134e-13,1.01145862340401,0.879,0.517,2.24945141870166e-09,"8","Cdh11"
"Mctp13",3.17787951785414e-13,0.964869505126127,0.909,0.522,2.54198582633152e-09,"8","Mctp1"
"Cacng81",3.69016413022389e-13,1.46103344561451,0.576,0.205,2.95176228776609e-09,"8","Cacng8"
"Rimbp21",4.5625198956249e-13,1.05951075281015,0.924,0.516,3.64955966451035e-09,"8","Rimbp2"
"Tmem1081",4.57013552216336e-13,0.985363860830179,0.939,0.512,3.65565140417847e-09,"8","Tmem108"
"Napb",4.72887225923992e-13,0.832181680454754,0.97,0.615,3.78262492016601e-09,"8","Napb"
"Dmxl2",5.27464647096903e-13,0.939216519092436,0.894,0.511,4.21918971212813e-09,"8","Dmxl2"
"Lrp11",5.40948093379574e-13,1.31977673363346,0.621,0.227,4.32704379894321e-09,"8","Lrp11"
"Parp82",5.71624670227735e-13,1.39613974739026,0.652,0.275,4.57242573715165e-09,"8","Parp8"
"Pcnx1",5.85108475223866e-13,1.06791686568721,0.818,0.377,4.68028269331571e-09,"8","Pcnx"
"Tesc",6.58372103832348e-13,1.87196654656062,0.348,0.088,5.26631845855496e-09,"8","Tesc"
"Mdga1",6.72623717358039e-13,1.7113450000084,0.364,0.093,5.38031711514696e-09,"8","Mdga1"
"Prickle2",6.84471058455658e-13,0.851912105025807,0.985,0.781,5.47508399658681e-09,"8","Prickle2"
"Akap13",7.37211564844542e-13,1.45097978095059,0.652,0.276,5.89695530719149e-09,"8","Akap13"
"Klhl31",7.72689889445159e-13,1.11681162355023,0.773,0.331,6.18074642567182e-09,"8","Klhl3"
"Selenow",8.765781219305e-13,1.13342706222254,0.682,0.258,7.01174839732207e-09,"8","Selenow"
"Slc7a141",9.02819191487634e-13,1.24543623294618,0.773,0.379,7.22165071270959e-09,"8","Slc7a14"
"Asph",1.11971519183873e-12,1.23436934725758,0.758,0.343,8.95660181951803e-09,"8","Asph"
"Nrcam1",1.30266842968727e-12,0.800661340546166,0.97,0.79,1.04200447690684e-08,"8","Nrcam"
"Kctd41",1.39429277188638e-12,2.09922046261212,0.318,0.078,1.11529478823192e-08,"8","Kctd4"
"Trim21",1.58525285475462e-12,0.817376427612244,0.97,0.687,1.26804375851822e-08,"8","Trim2"
"Sms",1.61593119162298e-12,1.28376543726937,0.652,0.259,1.29258336017923e-08,"8","Sms"
"Faah1",1.63204967266834e-12,1.29597419934401,0.621,0.232,1.3054765331674e-08,"8","Faah"
"Grm12",1.64049353135701e-12,0.853349602232116,0.924,0.554,1.31223077573247e-08,"8","Grm1"
"Dlgap11",1.80366650487141e-12,0.753350499176116,0.985,0.932,1.44275283724664e-08,"8","Dlgap1"
"Hapln4",1.95228844628293e-12,1.9904691083805,0.318,0.078,1.56163552818171e-08,"8","Hapln4"
"Tmem178b1",2.21887154795693e-12,0.844536262537763,1,0.784,1.77487535121075e-08,"8","Tmem178b"
"Aff3",2.56410574933651e-12,0.913528855161394,0.924,0.558,2.05102818889427e-08,"8","Aff3"
"Ttn",2.59603241934045e-12,3.46639918174468,0.318,0.086,2.07656633223043e-08,"8","Ttn"
"Rnf112",2.65093716710622e-12,1.56054568433483,0.5,0.169,2.12048463996827e-08,"8","Rnf112"
"Brinp22",2.7428703363583e-12,1.23463979341844,0.788,0.38,2.19402198205301e-08,"8","Brinp2"
"Zdhhc23",2.85175349557569e-12,1.89643013240989,0.364,0.099,2.281117621111e-08,"8","Zdhhc23"
"Scn8a2",2.99927837630523e-12,0.872952462153928,0.97,0.674,2.39912277320656e-08,"8","Scn8a"
"Prdm8",3.42615457375906e-12,2.14697359406049,0.273,0.061,2.74058104354987e-08,"8","Prdm8"
"Snap91",3.4369595744259e-12,0.827204991779092,0.939,0.544,2.74922396358328e-08,"8","Snap91"
"Nrgn2",3.58355890534251e-12,0.811583239366563,0.97,0.736,2.86648876838347e-08,"8","Nrgn"
"Camkv1",3.82883810912243e-12,1.32497189603848,0.652,0.269,3.06268760348703e-08,"8","Camkv"
"Slit32",4.11857663661847e-12,0.977625324603025,0.879,0.678,3.29444945163111e-08,"8","Slit3"
"Rap2b",4.31008259165341e-12,1.36135005421658,0.545,0.191,3.44763506506356e-08,"8","Rap2b"
"Npdc1",4.43294577361214e-12,1.57342875076902,0.47,0.154,3.54591332431235e-08,"8","Npdc1"
"Sulf21",4.8814954291512e-12,1.29730786714492,0.576,0.21,3.90470819377804e-08,"8","Sulf2"
"Strip2",6.96369994804885e-12,2.43833672295278,0.273,0.064,5.57026358844428e-08,"8","Strip2"
"Exoc6b",7.49135215235693e-12,0.878849366630075,0.909,0.638,5.99233258667031e-08,"8","Exoc6b"
"Nefl",7.50463361823574e-12,0.802479779772701,0.97,0.622,6.00295643122677e-08,"8","Nefl"
"Sphkap2",7.99912648668805e-12,0.885442778817082,0.894,0.494,6.39850127670177e-08,"8","Sphkap"
"Ak4",8.07855999276307e-12,2.01119681503002,0.273,0.062,6.46204013821118e-08,"8","Ak4"
"Ano33",8.82044169371006e-12,0.906736370899313,0.879,0.451,7.05547131079868e-08,"8","Ano3"
"Rims12",1.02283946979254e-11,0.709278554863795,1,0.866,8.18169291887049e-08,"8","Rims1"
"Gse11",1.02886263919301e-11,0.959495698945506,0.864,0.49,8.22987225090487e-08,"8","Gse1"
"Garem11",1.07843600485887e-11,1.25265414232536,0.697,0.315,8.62640960286613e-08,"8","Garem1"
"Ksr11",1.09294578003088e-11,1.24583652568227,0.682,0.293,8.74247329446697e-08,"8","Ksr1"
"Pcsk21",1.43519615710753e-11,0.866842812868356,0.955,0.712,1.14801340607031e-07,"8","Pcsk2"
"Pfkl",1.49335971050966e-11,1.66345635689888,0.379,0.109,1.19453843243668e-07,"8","Pfkl"
"Calm3",1.52932810541612e-11,0.888524555997525,0.939,0.6,1.22330955152236e-07,"8","Calm3"
"Ephb11",1.6921571956575e-11,1.10221520376439,0.788,0.438,1.35355654080644e-07,"8","Ephb1"
"Dlg24",1.77336403640115e-11,0.674492023590374,1,0.95,1.41851389271728e-07,"8","Dlg2"
"Aldoa",2.16293730114822e-11,0.894132981591702,0.894,0.499,1.73013354718846e-07,"8","Aldoa"
"Arhgef251",2.31763439623339e-11,1.56577301213553,0.424,0.133,1.85387575354709e-07,"8","Arhgef25"
"Ank31",2.47634701371108e-11,0.637664710699017,1,0.944,1.98082997626749e-07,"8","Ank3"
"Dagla1",2.64530624071762e-11,1.21085228712821,0.636,0.268,2.11598046195002e-07,"8","Dagla"
"Arl151",2.84908694450593e-11,1.04931322795027,0.879,0.574,2.27898464691029e-07,"8","Arl15"
"Grip12",2.99017409844012e-11,0.750540062809495,0.939,0.675,2.39184026134225e-07,"8","Grip1"
"Gabrb11",3.1824302659724e-11,0.685082136735386,1,0.816,2.54562596975132e-07,"8","Gabrb1"
"Rab151",3.2026813318442e-11,1.16461375319622,0.636,0.26,2.56182479734217e-07,"8","Rab15"
"Gpm6b1",3.65751502549329e-11,0.807263842480196,0.985,0.766,2.92564626889208e-07,"8","Gpm6b"
"Serinc1",3.9902317568812e-11,0.753472178567847,0.955,0.643,3.19178638232927e-07,"8","Serinc1"
"Mapk101",4.63941232589882e-11,0.705671078529976,0.97,0.814,3.71106591948647e-07,"8","Mapk10"
"Nrn12",4.90296773926502e-11,1.1106553576744,0.742,0.345,3.92188389463809e-07,"8","Nrn1"
"App",5.01799630037066e-11,0.592534484978956,1,0.916,4.01389524066649e-07,"8","App"
"Klhl291",5.27236696295295e-11,0.916232591433578,0.924,0.647,4.21736633366606e-07,"8","Klhl29"
"Arhgap391",5.85371843640548e-11,0.991864589747616,0.803,0.421,4.68238937728074e-07,"8","Arhgap39"
"Gpi1",7.95815234990632e-11,0.866017280229432,0.818,0.388,6.36572606469007e-07,"8","Gpi1"
"Ephb22",8.65515325275408e-11,1.42321143072454,0.591,0.251,6.92325708687799e-07,"8","Ephb2"
"Capza2",9.75780798473908e-11,1.04767838972271,0.742,0.356,7.80527060699279e-07,"8","Capza2"
"Pcsk52",1.11181226826289e-10,1.30790981227555,0.53,0.199,8.89338633383482e-07,"8","Pcsk5"
"Ptprs",1.23541579431241e-10,0.754343933418613,0.924,0.53,9.88209093870495e-07,"8","Ptprs"
"Gnaq1",1.23601127524941e-10,0.737266427685691,0.939,0.65,9.88685419072002e-07,"8","Gnaq"
"Kcnab21",1.33285774474905e-10,0.869082983659446,0.803,0.389,1.06615291002476e-06,"8","Kcnab2"
"Slc8a21",1.41483753343096e-10,0.965843137910295,0.712,0.305,1.13172854299143e-06,"8","Slc8a2"
"Large12",1.45088438265592e-10,0.928232306721498,0.955,0.763,1.16056241768647e-06,"8","Large1"
"Iqcj3",1.67098444901404e-10,1.33961867200288,0.485,0.169,1.33662046076633e-06,"8","Iqcj"
"Syt111",1.76385117637073e-10,0.652484233788683,0.939,0.803,1.41090455597895e-06,"8","Syt11"
"Dpy19l3",1.96008067012361e-10,1.51620740372621,0.409,0.133,1.56786852803188e-06,"8","Dpy19l3"
"Camta11",2.18279326738125e-10,0.622564240010895,0.985,0.812,1.74601633457826e-06,"8","Camta1"
"Snx10",2.52203195676349e-10,1.00519963293232,0.636,0.255,2.01737336221512e-06,"8","Snx10"
"Ywhab",2.56528922330295e-10,0.703335182300424,0.955,0.686,2.05197484972003e-06,"8","Ywhab"
"Amph",2.78132950686731e-10,0.824412876913092,0.864,0.532,2.22478547254316e-06,"8","Amph"
"Norad",2.78840812463709e-10,0.647764005699348,0.985,0.777,2.23044765889721e-06,"8","Norad"
"Rbfox32",2.86116091468928e-10,0.72143575995198,0.97,0.793,2.28864261565996e-06,"8","Rbfox3"
"Lynx11",2.93235943562259e-10,1.06337339244255,0.591,0.23,2.34559431255451e-06,"8","Lynx1"
"Mpped22",3.25770750547943e-10,0.971830883347156,0.742,0.348,2.605840233633e-06,"8","Mpped2"
"Adamts171",3.57524007742013e-10,0.917805201698662,0.697,0.292,2.85983453792836e-06,"8","Adamts17"
"9530026P05Rik",4.20165930988066e-10,1.28218053549339,0.5,0.191,3.36090728197354e-06,"8","9530026P05Rik"
"Nalf12",4.77521095709255e-10,0.697293612527049,0.985,0.929,3.81969124457833e-06,"8","Nalf1"
"Calm2",4.97254809338524e-10,0.625914506997661,1,0.848,3.97754121989885e-06,"8","Calm2"
"Zfp385b1",5.00924260299242e-10,0.809702335669749,0.879,0.604,4.00689315813364e-06,"8","Zfp385b"
"Parp11",5.52546084374294e-10,1.34369216658931,0.485,0.18,4.41981612890998e-06,"8","Parp1"
"Lman2l1",5.69879710501009e-10,1.39973966444045,0.394,0.126,4.55846780429757e-06,"8","Lman2l"
"Acsl4",5.70995733117505e-10,0.990469108380497,0.667,0.282,4.56739486920692e-06,"8","Acsl4"
"Mical22",5.71309773012311e-10,0.67396253821011,0.955,0.61,4.56990687432548e-06,"8","Mical2"
"Apba21",5.88729283256586e-10,0.858786981764461,0.909,0.598,4.70924553676943e-06,"8","Apba2"
"Ly6e",6.14316775382923e-10,1.60437159506298,0.409,0.142,4.913919886288e-06,"8","Ly6e"
"Bicc11",6.97830035637401e-10,1.27450516297294,0.485,0.18,5.58194245506357e-06,"8","Bicc1"
"Plch2",7.78443974276415e-10,1.5427491911787,0.379,0.122,6.22677335023704e-06,"8","Plch2"
"Lrrc201",9.1933056337045e-10,1.63240042123073,0.364,0.116,7.35372517640023e-06,"8","Lrrc20"
"Rgl12",9.37819741341915e-10,1.06741262027084,0.697,0.331,7.50162011099398e-06,"8","Rgl1"
"Agtpbp1",9.43770840555153e-10,0.792912878232316,0.894,0.53,7.54922295360067e-06,"8","Agtpbp1"
"Gm107541",1.04939414804987e-09,1.65970776722646,0.288,0.078,8.39410379025093e-06,"8","Gm10754"
"Tnks1bp11",1.08319802486744e-09,1.34901737000513,0.439,0.155,8.66450100091469e-06,"8","Tnks1bp1"
"Gmfb",1.17895484108967e-09,1.24555812851812,0.53,0.211,9.43045977387628e-06,"8","Gmfb"
"Pip4k2c1",1.27080322212705e-09,1.32360635401425,0.439,0.154,1.01651549737943e-05,"8","Pip4k2c"
"Mphosph10",1.47150358191129e-09,1.60265307783668,0.333,0.1,1.17705571517084e-05,"8","Mphosph10"
"Osbp22",1.50853085597563e-09,0.972490310655871,0.758,0.383,1.20667383169491e-05,"8","Osbp2"
"Oip5os11",1.51893754429759e-09,0.575010322767548,1,0.658,1.21499814168364e-05,"8","Oip5os1"
"Cadm22",1.57983307662131e-09,0.661879939989195,0.97,0.955,1.26370847798939e-05,"8","Cadm2"
"Evc2",1.67281835936165e-09,1.82504549917312,0.258,0.066,1.33808740565339e-05,"8","Evc2"
"Sptan1",1.99580152601201e-09,0.619466742944993,0.97,0.829,1.596441640657e-05,"8","Sptan1"
"Dpp63",2.00088165170418e-09,0.550965697873571,1,0.823,1.60050523319817e-05,"8","Dpp6"
"Lmo72",2.28460010702377e-09,1.0019232612572,0.682,0.321,1.82745162560832e-05,"8","Lmo7"
"Gpm6a",2.65970755248319e-09,0.660780232128634,0.985,0.759,2.1275000712313e-05,"8","Gpm6a"
"Abl2",2.68224827226429e-09,0.808608609362451,0.788,0.388,2.14553039298421e-05,"8","Abl2"
"Scn1b1",2.84068441572958e-09,0.963968765574185,0.682,0.313,2.27226346414209e-05,"8","Scn1b"
"Mapk11",3.26538567366836e-09,0.721527389758158,0.879,0.453,2.61198200036732e-05,"8","Mapk1"
"Icam51",3.33705907712611e-09,1.36636352723541,0.439,0.162,2.66931355579318e-05,"8","Icam5"
"Psd3",3.4379779196901e-09,0.649535962169173,0.939,0.757,2.75003853796011e-05,"8","Psd3"
"Kcnc21",3.70231602931557e-09,0.710885553779254,0.833,0.601,2.96148259184952e-05,"8","Kcnc2"
"Rtn11",3.7861483653111e-09,0.706448699014403,0.955,0.739,3.02854007741235e-05,"8","Rtn1"
"Phyhip3",3.88870165554319e-09,1.27291439091934,0.485,0.191,3.110572454269e-05,"8","Phyhip"
"Nin",3.90161171146172e-09,0.890682607682275,0.758,0.425,3.12089920799823e-05,"8","Nin"
"Arpc21",3.95097643546737e-09,0.973096000992675,0.742,0.392,3.16038605073035e-05,"8","Arpc2"
"Ralgps2",4.11151222923461e-09,0.987823064212351,0.652,0.298,3.28879863216476e-05,"8","Ralgps2"
"Traf3",4.13864866621722e-09,1.08008711425339,0.606,0.267,3.31050506810716e-05,"8","Traf3"
"Wdr7",4.30132005273676e-09,0.781355059951691,0.864,0.458,3.44062591018414e-05,"8","Wdr7"
"Celf23",4.57040000550373e-09,0.583414651055497,1,0.946,3.65586296440244e-05,"8","Celf2"
"Pxdn",4.77355076219301e-09,1.5052563150421,0.364,0.121,3.81836325467819e-05,"8","Pxdn"
"St8sia52",5.62138510343265e-09,1.29629124033878,0.485,0.195,4.49654594423578e-05,"8","St8sia5"
"Specc1",5.85841822288103e-09,0.682912649752136,0.909,0.509,4.68614873648253e-05,"8","Specc1"
"Ap2a2",6.03458356242705e-09,0.744035055525155,0.758,0.346,4.82706339158539e-05,"8","Ap2a2"
"Ttc39c1",6.18165178466774e-09,1.39577585104608,0.394,0.137,4.94470326255572e-05,"8","Ttc39c"
"Cyfip11",6.50659817709324e-09,0.974334207921139,0.667,0.308,5.20462788185688e-05,"8","Cyfip1"
"Mycbp21",6.90069230377773e-09,0.521889820466289,0.985,0.838,5.51986377379181e-05,"8","Mycbp2"
"Snca1",7.88402646836675e-09,1.06569595002635,0.621,0.285,6.30643277204656e-05,"8","Snca"
"Entpd7",7.90354446462194e-09,1.56748622340548,0.318,0.098,6.32204521725109e-05,"8","Entpd7"
"Mpp3",8.25931641256234e-09,1.74704298717185,0.258,0.07,6.60662719840861e-05,"8","Mpp3"
"Fry1",8.31968712990039e-09,0.559143414441894,0.985,0.721,6.65491773520732e-05,"8","Fry"
"Ctif",8.51336106690409e-09,0.70771985736082,0.848,0.467,6.80983751741658e-05,"8","Ctif"
"Rtn3",8.86672691017246e-09,0.537554651780302,0.985,0.804,7.09249485544695e-05,"8","Rtn3"
"Atf61",9.38820660943728e-09,0.710678474221125,0.773,0.361,7.50962646688888e-05,"8","Atf6"
"Gabbr21",1.03061534616684e-08,0.527955303054998,0.939,0.789,8.24389215398859e-05,"8","Gabbr2"
"Smpd31",1.13374488410819e-08,1.01043476111272,0.606,0.272,9.06882532798141e-05,"8","Smpd3"
"Kalrn3",1.18130587705785e-08,0.65329710391831,0.985,0.875,9.44926571058571e-05,"8","Kalrn"
"Uchl11",1.2920991798391e-08,0.96788027734458,0.667,0.318,0.000103355013395329,"8","Uchl1"
"Pja2",1.41171077156059e-08,0.706293149720328,0.894,0.614,0.000112922744617131,"8","Pja2"
"Sez6l1",1.48245636091201e-08,0.743617899829279,0.894,0.55,0.000118581684309352,"8","Sez6l"
"Iqgap21",1.84550172403538e-08,0.687957079739358,0.758,0.399,0.00014762168290559,"8","Iqgap2"
"Sgk11",2.01116592455406e-08,1.04058424946851,0.576,0.255,0.000160873162305079,"8","Sgk1"
"Scn2a",2.08812274032261e-08,0.594601593941033,0.985,0.744,0.000167028937998405,"8","Scn2a"
"Chrm12",2.2239504906889e-08,1.13670525860666,0.485,0.195,0.000177893799750205,"8","Chrm1"
"Otud7a",2.36003369216362e-08,0.667193330031388,0.97,0.71,0.000188779095036168,"8","Otud7a"
"Vps13c1",2.90387124620774e-08,0.741832130924143,0.818,0.459,0.000232280660984157,"8","Vps13c"
"Arid1b1",3.31978360525938e-08,0.657994393184923,0.909,0.624,0.000265549490584698,"8","Arid1b"
"Hectd21",3.72132277255281e-08,1.2819031741466,0.439,0.174,0.0002976686085765,"8","Hectd2"
"Hspa8",3.79404595334582e-08,0.53265120665256,1,0.811,0.000303485735808133,"8","Hspa8"
"Bdnf1",4.05256185837662e-08,1.25576462068424,0.455,0.185,0.000324164423051546,"8","Bdnf"
"Ank2",4.08807722142794e-08,0.512968262205862,1,0.956,0.000327005296942021,"8","Ank2"
"Slc6a71",4.51642305683128e-08,1.35441567393096,0.379,0.137,0.000361268680315934,"8","Slc6a7"
"Susd41",4.51719236089396e-08,0.724968070061624,0.788,0.411,0.000361330216947908,"8","Susd4"
"Dclk21",4.53940774227577e-08,0.939112607225528,0.591,0.269,0.000363107225304639,"8","Dclk2"
"Pygo1",4.84725605720139e-08,1.36763304817248,0.439,0.176,0.000387732012015539,"8","Pygo1"
"Pfkfb3",5.11000992218931e-08,1.31518445369269,0.333,0.111,0.000408749693675923,"8","Pfkfb3"
"Tcaf1",5.50380225414581e-08,0.570693336439132,0.909,0.63,0.000440249142309123,"8","Tcaf1"
"Anks1b1",5.67018187341224e-08,0.544121510658634,1,0.932,0.000453557848054245,"8","Anks1b"
"Zdhhc14",5.67531134583134e-08,0.57089705657092,0.879,0.505,0.000453968154553049,"8","Zdhhc14"
"Csnk1a1",5.78244030390713e-08,0.657007607275078,0.894,0.543,0.000462537399909531,"8","Csnk1a1"
"Akap11",5.79102151926819e-08,0.611662542047037,0.924,0.567,0.000463223811326262,"8","Akap11"
"Madd",5.97066703241183e-08,0.82573926934321,0.667,0.31,0.000477593655922622,"8","Madd"
"Rock21",6.14412460502935e-08,0.509410195622934,0.985,0.762,0.000491468527156298,"8","Rock2"
"Rnf165",6.72159009798029e-08,0.845804059339922,0.667,0.32,0.000537659991937443,"8","Rnf165"
"Scn3b1",7.39137102957983e-08,1.00296907140876,0.515,0.219,0.000591235768656091,"8","Scn3b"
"Cers61",7.48127155868937e-08,0.742342909842876,0.788,0.414,0.000598426911979563,"8","Cers6"
"Tspan52",7.59396581865373e-08,0.60123240313705,0.955,0.681,0.000607441325834112,"8","Tspan5"
"Grik22",7.93797034976946e-08,0.55072065465284,0.939,0.783,0.000634958248278059,"8","Grik2"
"Gpr221",8.02290268205141e-08,1.27462141715645,0.409,0.157,0.000641751985537292,"8","Gpr22"
"Dbn11",8.09389259513722e-08,0.962098251152203,0.545,0.237,0.000647430468685026,"8","Dbn1"
"Dlg5",8.49226006937656e-08,1.19743866104348,0.409,0.155,0.000679295882949431,"8","Dlg5"
"Plcb13",9.05210937968876e-08,0.511452614386596,1,0.882,0.000724078229281304,"8","Plcb1"
"Cabp12",9.95288852455221e-08,0.74365717233247,0.697,0.327,0.000796131553078931,"8","Cabp1"
"Arhgef9",1.04685648181403e-07,0.665174162394736,0.879,0.564,0.000837380499803044,"8","Arhgef9"
"Pkm",1.05602815285929e-07,0.589596925011231,0.833,0.449,0.000844716919472142,"8","Pkm"
"Dnah91",1.16713275453818e-07,1.34587766247457,0.394,0.153,0.000933589490355092,"8","Dnah9"
"Mapk8ip2",1.17995254332251e-07,0.84861397031153,0.652,0.313,0.000943844039403678,"8","Mapk8ip2"
"Rnf150",1.18677002311491e-07,0.694846776046424,0.848,0.479,0.000949297341489615,"8","Rnf150"
"Marchf11",1.18735849164094e-07,0.685201836968674,0.894,0.667,0.000949768057463587,"8","Marchf1"
"Rab6a",1.33902322017162e-07,0.60394177380525,0.924,0.575,0.00107108467381528,"8","Rab6a"
"Acap21",1.34540646343725e-07,0.564061832904093,0.894,0.498,0.00107619063010345,"8","Acap2"
"Adgrb21",1.36459806692367e-07,0.862393657945429,0.591,0.267,0.00109154199373224,"8","Adgrb2"
"Mcu1",1.36469711952754e-07,1.01027657086685,0.606,0.304,0.00109162122591008,"8","Mcu"
"Atp6v0a1",1.45638985112275e-07,0.561191613032783,0.955,0.59,0.00116496624191309,"8","Atp6v0a1"
"Fut8",1.50694161565371e-07,0.632259539922001,0.773,0.388,0.0012054025983614,"8","Fut8"
"Lncpint1",1.51941542822139e-07,0.593443601175988,0.909,0.658,0.00121538040103429,"8","Lncpint"
"Kdm7a1",1.64709853766466e-07,0.692071633903704,0.727,0.36,0.00131751412027796,"8","Kdm7a"
"Creg21",1.7247312937042e-07,0.906832759410515,0.576,0.26,0.00137961256183399,"8","Creg2"
"Gapdh",1.72649655116045e-07,0.637004582627454,0.894,0.536,0.00138102459127324,"8","Gapdh"
"Tpi1",1.7705444724137e-07,0.924929355431386,0.515,0.219,0.00141625852348372,"8","Tpi1"
"Arsb1",1.77840177427162e-07,0.912669364480877,0.636,0.316,0.00142254357923987,"8","Arsb"
"Efr3a1",1.83371603130824e-07,0.710050869160562,0.758,0.385,0.00146678945344346,"8","Efr3a"
"Dync1h1",2.17005536848207e-07,0.53319578372722,0.955,0.715,0.00173582728924881,"8","Dync1h1"
"Chrna71",2.21297713484195e-07,1.29201079049583,0.394,0.157,0.00177016041016008,"8","Chrna7"
"Enox21",2.53942623488986e-07,0.965494365990093,0.47,0.197,0.0020312870452884,"8","Enox2"
"Clip1",2.59456569089668e-07,0.535442448366869,0.955,0.563,0.00207539309614826,"8","Clip1"
"Lrp1b1",2.63192956338623e-07,0.686737244330673,1,0.934,0.00210528045775265,"8","Lrp1b"
"Col4a1",2.97099979009709e-07,1.11670058294669,0.394,0.152,0.00237650273209866,"8","Col4a1"
"Kctd12",3.06581467283662e-07,1.35938192682431,0.303,0.102,0.00245234515680201,"8","Kctd12"
"Abr1",3.07342041237994e-07,0.569416748362745,0.939,0.596,0.00245842898786271,"8","Abr"
"Dlat",3.38509457630077e-07,0.891472860912101,0.545,0.245,0.00270773715158299,"8","Dlat"
"Dnajc6",3.3999128992117e-07,0.629051893881245,0.848,0.585,0.00271959032807944,"8","Dnajc6"
"Erc11",3.55709901175629e-07,0.56914727462096,0.833,0.455,0.00284532349950386,"8","Erc1"
"Ndrg3",3.82369669234077e-07,0.594246284629372,0.773,0.403,0.00305857498420338,"8","Ndrg3"
"Atp6v1g2",4.0229362308271e-07,1.06714696367119,0.485,0.215,0.0032179466910386,"8","Atp6v1g2"
"Dynll1",4.2585955587295e-07,0.850516186689243,0.545,0.246,0.00340645058742773,"8","Dynll1"
"Basp1",4.88952394338132e-07,0.5587828641094,0.848,0.522,0.00391113020231072,"8","Basp1"
"Rab6b",5.18831059519801e-07,0.58499441134017,0.924,0.674,0.00415012964509889,"8","Rab6b"
"Tafa22",5.55990265352978e-07,0.547582711011068,0.864,0.488,0.00444736613255847,"8","Tafa2"
"Gng21",5.77435800116232e-07,0.632462181758185,0.788,0.433,0.00461890896512974,"8","Gng2"
"Astn1",5.93327717758082e-07,0.587186821565727,0.879,0.587,0.0047460284143469,"8","Astn1"
