"","Cavity","Muscle","Cartilage","Jaw and tooth","Liver","Brain","Spinal cord","Connective tissue","GI track","Heart","Dorsal root ganglia","Lung","Olfactory epithelium"
"Klf7(+)",-0.268882909405828,-0.618192410465265,-0.743170376603178,-0.337064631105496,-0.348195704791255,1.18290149102018,2.41609367064437,-0.582085306055481,-0.974399925721811,-0.331157684475781,1.21993237479236,-0.780038621145741,0.164260033312916
"Klf8(+)",-0.112053293651966,-0.584282913888699,-0.689956506465082,0.0769671543766857,-0.198763818419872,0.589832646860433,2.8874061463959,-0.597499316448587,-0.959536364694051,-0.532027804136918,0.638020977045062,-0.669853007901655,0.151746100928746
"Kmt2b(+)",0.351321741711171,0.446750501161297,-0.627437212533924,1.8273923258766,-0.611575665199113,-0.698153514140616,-0.683653868076759,-0.614021514597335,-0.692509358964228,-0.577545229181706,-0.648443180298309,0.312775961645379,2.21509901259754
"Lcorl(+)",-0.67585281741998,-0.723124857667139,-0.70859446673803,-0.169372111999437,-0.537466226450698,1.80443323298446,1.98858757699816,-0.784316125259169,-0.430254012744527,-0.952281514615694,0.666757584491747,-0.331939278807207,0.853423017227514
"Lef1(+)",0.626702516601488,-0.223419769205641,-0.104041306871863,1.48631070169379,-0.89611721432881,2.30551053813782,-1.00192739261469,0.109469470074582,-0.25462410413196,-0.511994830163245,-1.13328524988021,0.304075622395684,-0.706658981706933
"Lhx1(+)",-0.192866918556241,-0.755648273732957,-0.713988108825249,-0.414521037846349,-0.1519662545742,1.39475464978647,2.51745440720907,-0.397980954556129,-1.01395277203702,-0.223960943304687,0.595650323598107,-0.871953054739354,0.228978937578537
"Lhx2(+)",-0.469118764382163,-0.431569600546051,-0.391813973294104,0.0398407814250747,-0.732332344963718,2.11165750900092,1.90758797717706,-0.641924088887849,-0.919809007649052,-0.561557221164771,0.350922161017671,-0.863529698596829,0.601646270863813
"Lhx4(+)",-0.246937736915652,-0.533703297184243,-0.634503745259983,-0.225032076203101,-0.821224387363102,0.187442124808896,2.39091278380887,-0.576455234498182,-0.749815730522902,0.102248201905883,1.88807980694226,-0.398472122341932,-0.38253858717681
"Lhx5(+)",-0.224116846331058,-0.762154991771293,-0.6397285163122,-0.308980562363559,-0.279794722782184,1.58314627340041,2.54858702215927,-0.479626451050931,-0.935994544441667,-0.0411596502675498,0.368299459276945,-0.728550394285097,-0.0999260752310873
"Lhx8(+)",-0.498563447685955,1.47529056783418,0.84245969270293,1.95893459937067,-0.490151033333461,-0.345162182067263,0.59243509797845,0.159672041384014,-1.30056673594855,-0.214617403838919,-0.144564771474336,-1.49849122379169,-0.536675201130074
"Lhx9(+)",-0.261588723901943,-0.473453811449586,-0.245439527005918,0.027261207375462,-0.781619639165107,1.91612812292719,2.18654977947466,-0.663183460562263,-1.04560371618174,-0.644022495014289,0.456228380986858,-0.633059187173713,0.161803069690389
"Lmo2(+)",-0.34542185410839,-0.575760753882978,-0.366053908547709,-0.103967851601131,3.17582297387535,0.0205338146639707,-0.404098426637704,0.289006203651328,-0.480388522326713,0.139364647857499,-0.807492584392344,-0.376626661508576,-0.164917077042601
"Lmx1a(+)",-0.114137807895673,-0.590988766077492,-0.624173573735833,-0.0960097890671238,-0.44108486160917,1.23958329898881,2.60469371395136,-0.473541855066358,-1.15377989502624,-0.0775973695845402,0.10682635186994,-0.924176409051904,0.544386962304218
"Lmx1b(+)",-0.181912012112605,-0.370246287667626,-0.621094467686206,-0.129366694697358,-0.345847698001466,0.611611470128328,2.95496808877847,-0.570434228308656,-0.972028381832844,-0.244255737958561,0.526701676590527,-0.763766796871428,0.105671069639421
"Maf(+)",0.108836033364474,-0.211047853410246,-0.187133649007093,0.669578261859146,-0.515037573813189,-0.822949644116936,2.94023366988114,-0.10504188492503,-0.598875363545568,-0.820888348569311,0.286404326695279,-0.857002379408775,0.112924404996108
"Mafb(+)",-0.118308124534935,-0.203681103540142,-0.512287197603122,-0.223203454542771,-0.539794948595633,0.870522773903213,3.01733549703987,-0.472500890712777,-0.611774874706995,-0.601607729261555,-0.504302046459573,0.310314142468236,-0.410712043453811
"Mafg(+)",2.10545724539722,-0.421849664817975,-0.651833220326451,-0.740265226103279,1.81502315715734,-0.623077306669869,-0.397953584489087,0.685979149740095,-0.711149061894245,0.652357884677242,-0.216010560599619,-0.69021642378127,-0.806462388290104
"Mecom(+)",0.311781290505576,-0.467194384986118,-0.451544123902985,0.348695032816972,-0.595257616001793,-0.699833314826287,-0.687615117654171,1.94342426631588,-0.663435959042956,0.112390728448883,-0.643664603620118,2.20981009938876,-0.717556297441648
"Mecp2(+)",-0.89459433782081,-0.174806005549305,0.142694838558116,-0.592033150626447,0.369397354187825,1.97114586217478,-1.82097821734082,-0.198795132194893,0.927340623475975,-0.906192297525352,-0.445830360461462,0.476273545676951,1.14637727744543
"Mef2a(+)",0.0307056256309856,1.38758245940401,0.0932185234524732,0.474762836481054,-0.572887861637634,-2.11635289206415,-1.11211531204313,0.146531560745869,0.0954872791270064,1.79713171156951,-0.473474716320338,0.498924059756344,-0.249513274102005
"Mef2c(+)",-0.0405439443032924,1.74714255146556,0.406707447614525,0.677417248945667,-0.633320301872872,-1.61099609880151,-1.09583882768766,0.162869835787648,-0.0827456015031157,1.76733928964411,-0.773465078797273,0.0779985471667187,-0.602565067658492
"Mef2d(+)",-0.199047376722478,0.72911205342414,-0.227537219466011,-0.356403028695378,-0.333365174497709,-0.43750032413464,-0.424520171616406,-0.323679968599317,-0.377100765161731,3.16594208557588,-0.410612044969184,-0.356744592525951,-0.44854347261121
"Meis1(+)",-0.41884455117406,0.653931949075131,0.173015060708145,-0.0273854006296808,-0.853293724745921,-1.75895944216399,-0.176849873897161,0.186620525944732,2.332217051779,-0.42259715012123,-0.384022476777878,1.20554641258216,-0.509378380579248
"Meis2(+)",-0.492965689495355,0.726776116768703,0.351446510663111,0.461445231936216,-1.19964184680684,-1.13841576821144,-0.349664952119902,0.172049762181121,2.2251098511375,-0.183150328256868,-1.32951009920375,1.07357350789297,-0.317052296485483
"Mga(+)",0.666331919862795,-0.133493421873745,0.339983351693413,-0.628494010403832,0.133652855574805,-1.37109912694376,-1.75851090820171,1.60400490833669,1.19602216574529,0.542830256656005,-0.947652338148328,0.801879471411981,-0.44545512370961
"Mitf(+)",-0.20468115410159,-0.0520918619014995,-0.360498115087533,-0.211508467005356,-0.391693989437651,-0.473801823838623,-0.180792778965576,-0.309967842969487,-0.317603004435128,3.30197223750139,-0.371252976179972,-0.0714367083261845,-0.356643515252793
"Mllt10(+)",-1.11276692499547,0.660599491740864,0.734359108491962,0.274068039096563,-0.319517838657998,-0.0625240205123345,-2.15851353456169,-0.383563569380623,1.40963267921314,-0.651943438393957,-0.463641784715283,0.933821024892382,1.13999076778244
"Mnt(+)",-0.230119826218905,-0.773320990156055,-0.586447727432403,-0.250434525679956,-0.289312903369889,0.373991094320775,1.56642221691067,-0.664864192974205,-1.16064894411197,2.19873404546408,0.653824005765999,-1.07583220356191,0.238009951043776
"Mterf1b(+)",0.977387608491529,-0.489990441963613,-0.628103622388913,-0.701972184015055,1.85103127654417,-0.681399208243441,-0.502468095088578,2.00902633999141,-0.609373165720495,0.528368303472032,-0.671854941227142,-0.378679685836849,-0.701972184015055
"Mtf1(+)",0.164206847889936,0.669701653654481,0.434643560247792,1.11072805758174,-0.309044585158598,-1.5778336092278,-1.65733196709389,0.543296710404412,0.823535223012136,0.41539129197123,0.0138772008945556,0.992997085130333,-1.62416746930632
"Mtf2(+)",-0.489805319826376,0.25521461614916,0.433002464344299,-0.34107132073862,0.217575135054875,0.615369841150784,-2.52186646604254,0.0351166963581934,1.38852129284365,-1.03501271475663,-0.297513261315673,0.841081836950914,0.899387199827961
"Mxd3(+)",2.7591549510643,-0.394371888847768,-0.547762148193348,-0.615747221652349,-0.615747221652349,-0.576093121175448,-0.171025657097462,0.228637820775494,-0.615747221652349,1.02759482379248,0.752601327943493,-0.615747221652349,-0.615747221652349
"Mxd4(+)",1.45164509704273,-0.617600906971363,-0.644679564654516,-0.529829985479535,-0.595320995248431,0.579656159541974,-0.943486390424889,0.965425178671194,-0.481448080575642,-0.203014306654311,-0.607275388159835,-0.659911857562973,2.2858410404756
"Mxi1(+)",0.0733949143343892,-0.595021311359593,-0.319582873567138,-0.320163908245678,-0.575722820915827,2.53327379306469,1.59793488939624,-0.564066526153677,-0.96292258722145,-0.583783873061952,-0.52268665235187,-0.230723804954102,0.470070761035969
"Myb(+)",-0.106654322499836,-0.311843837973708,-0.315105490782248,-0.314077780338767,3.32208901629839,-0.317934336128955,-0.310955529850175,-0.20034582273238,-0.290361613523654,-0.262796553537066,-0.283443624863484,-0.290840353490459,-0.31772975057766
"Myc(+)",0.264957981663899,-0.084025005908617,1.84596813137363,0.804922606691867,-0.57204420178894,-1.49792214332149,-1.03834580433877,0.743473397033338,1.48827023370671,-0.734724118602548,0.0699171264181345,-0.836318054804931,-0.454130148122283
"Myog(+)",-0.115660202375204,2.02495955339997,-0.374975307933029,-0.222815887078805,-0.192278777739909,-0.75735516414456,-0.125686831193965,-0.263990827701096,-0.558715978382558,2.36960617843153,-0.583416177584679,-0.520193450629496,-0.679477127068202
"Mzf1(+)",2.22905658425465,-0.599609275622811,-0.689703089331778,-0.70837851879195,-0.725274544610435,0.625327711151131,0.879312968478798,1.48076828066426,-0.740923958047944,0.16081009130672,-0.56058588239885,-0.74591801841391,-0.604882348637884
"Nfatc1(+)",-0.0544622919735691,0.240390231600091,2.14369992702506,1.02587483628628,-0.744950481728841,-1.38497157904787,-1.30439293866394,0.112254124631928,-0.110281882297216,1.19080476389668,-0.658585588229102,0.0336916628165299,-0.489070784316042
"Nfatc2(+)",0.00591312660240427,0.574985944174233,1.55058201195278,1.23823458025166,-0.731552406654661,-0.777312040316949,-0.738645036482949,-0.380726833118219,-0.740743258895818,1.99640094323881,-0.723837090073628,-0.76508400036343,-0.508215940314236
"Nfatc3(+)",0.0212446108191371,0.245178598662681,0.899803300067733,0.562038396114173,-0.576559071037029,-0.726282778092025,-1.57277267443338,-0.0259270518519997,1.88367322756448,-0.449657465404417,-1.10922673149075,1.45839651789129,-0.609908878809896
"Nfatc4(+)",-0.0178578149178529,1.20997494237603,1.32514852468721,1.27046866275623,-0.729651055708084,-1.41612094080896,-1.57605575683417,0.259182668281907,1.02872817973344,-0.461763524823123,-0.852542782930289,0.1770932927738,-0.216604394586146
"Nfe2l1(+)",-0.153465148382475,-1.43328333338775,-0.927397894868386,0.0430599537436806,-1.03818057349065,1.97287572779337,-0.50666938047497,0.43339617661714,1.08155386063707,1.3829832679029,-0.727813053023977,-0.176306766510809,0.0492471634448694
"Nfe2l2(+)",1.79619144307357,-0.726265425292121,-0.775229088229383,-0.775229088229383,2.15550869382737,-0.595994924692276,-0.552455442079837,0.84998135245576,0.00257769321689116,-0.63285272944389,0.0959286295013931,-0.0669320258787179,-0.775229088229383
"Nfe2l3(+)",-0.183657079646683,-0.355765049377908,-0.311314741781806,-0.238886073350387,-0.364381752835326,-0.289048927245618,-0.354978525850381,-0.314237138250332,-0.376575079468184,-0.375957726331144,-0.0685053901394548,-0.0759264140651103,3.30923389834233
"Nfia(+)",-0.189021874162865,0.985994620971178,1.02004362725259,1.23229775437066,-1.16416765273916,-1.34710601330446,-1.75480768039668,0.247292269014541,0.908763547692387,-0.124152335218561,-0.74079068930352,0.852763293560027,0.0728911322638537
"Nfic(+)",0.67215921768386,1.41089068931116,0.444412397568269,0.118417353438151,-0.907577354907507,-1.26361005240894,-0.250276175442603,-0.135265828635256,0.469663787844415,1.98162472273189,-0.921265888399759,-0.291073883857415,-1.32809898492627
"Nfil3(+)",-0.191211117536513,-0.383523039571504,-0.383209660020422,-0.379569622879711,-0.368547457798048,-0.396286933254556,-0.363459451892487,-0.105714845869933,-0.313349304800542,3.25730422109982,0.34829801714385,-0.3635395047977,-0.357191299822252
"Nfix(+)",-0.0788931104446642,0.467712881419357,0.458386014203676,2.05604253385138,-1.24645549871938,0.983869777931862,1.19962437260768,-0.464112138177916,-1.44126453678388,-0.309995548408649,-0.666920476805455,-0.684474625044255,-0.273519645629746
"Nfya(+)",1.52793075109576,-0.620176905379625,0.718230515832796,-0.818430573632832,1.61943948316533,-0.84421714256677,-0.882948706864211,1.48451426950003,-0.935348103265197,0.0104996310341073,-0.718069929282813,-0.6165991700806,0.0751758804440226
"Nhlh1(+)",0.775995164346753,0.0525812762183794,-0.932244599942103,-0.954638008855389,-0.524810019913421,2.06508937201834,-0.413846196811081,0.115905714912427,-1.04695793362378,-0.019354243265258,0.426978839626323,1.55193781403523,-1.09663717874642
"Nkx2-1(+)",-0.292465012901392,-0.812067315509601,-1.00438813442083,0.0469601227403036,0.193591068520777,2.22720790047792,0.925186048394308,-0.428490358469175,-1.24613368853794,-0.582175760775448,0.618056280772381,-0.789548090085562,1.14426693979426
"Nkx2-2(+)",0.084647983882838,-0.277257423978069,1.56546018615604,0.209018509790629,-0.970067859517884,1.13778094210514,-1.45038348017195,0.128947880393274,0.494877972805647,-0.569698981169019,-0.821478004314444,1.59641259757549,-1.1282603235577
"Nkx6-1(+)",0.194175809836538,-0.727312823945714,-0.485228678550017,-0.278922677698206,-0.920170258021088,1.34847018818732,1.70982059083878,-0.328125095535082,-0.600240337265224,-0.281173359948037,1.92055461236248,-0.990209303958002,-0.561638666303751
"Nr2c1(+)",-0.112290758124838,0.666012710056716,-0.682453956207737,-0.0104039503849347,-1.09323525583309,1.910478403496,1.46397474265239,-0.311219126620125,0.398837266230473,-0.94057142026681,0.00245265230768716,-1.67412738125842,0.382546073952692
"Nr2c2(+)",-0.282297760148664,-0.635525946761996,-1.16928573918866,0.196269769244886,0.817224984994692,0.331505471939285,0.957385604997157,-1.03062657022094,-1.49490994701912,-1.04631916901172,1.09436765139749,0.764941912321353,1.49726973745624
"Nr2f1(+)",0.00339282708433347,-0.0796056862566181,-0.272158055111152,0.252862953002294,-0.937334209030401,3.02147865906319,-0.175495010010349,0.0634071236141605,0.326694003096658,-0.664141932617854,-0.985869616425173,-0.541294007894325,-0.0119370485147617
"Nr2f2(+)",0.387145692186195,-0.545299425075624,-0.638915848116441,-0.410804346088894,-0.550131400468898,1.5103960087301,-0.526081840485981,-0.0947936044884632,2.6148735598174,-0.474701913630983,-0.34954001564685,0.0368438297896772,-0.958990696521234
"Nr3c1(+)",0.566274077732556,1.01799314262926,0.111936485716574,1.32352063891909,-0.435548549872055,-1.60042319289645,-1.40566845331164,1.37768370755949,0.508573496158776,-0.339123982400354,-0.530675788200055,0.545879587800205,-1.1404211698354
"Nr4a1(+)",0.197548374447963,-0.129149262204889,-0.375331820847056,-0.375331820847056,-0.375331820847056,-0.284487708282008,-0.276814800864652,-0.162198165888175,-0.375331820847056,3.28242430872116,-0.375331820847056,-0.375331820847056,-0.375331820847056
"Nr4a2(+)",-0.209804626598122,-0.346321112813444,-0.354885516677201,-0.466243324448749,-0.379612604005345,1.28049730912194,2.20784335856028,-0.403369790866699,-1.23328686124407,1.507391557642,-0.410967532199426,-0.59326731606023,-0.59797354041093
"Nr5a2(+)",-0.173951588272626,-0.300282413888813,-0.301284584636319,-0.305804107554881,3.32533443944474,-0.303045858656703,-0.301792367721236,-0.208063722951487,-0.301070017261389,-0.262157485377137,-0.269947607599528,-0.288400088585268,-0.309534596939355
"Onecut1(+)",0.108785558464663,-0.64859952946168,-0.575069519484147,-0.65634474015138,-0.391129963594968,2.65342850002699,1.37650793409425,-0.228590637743085,-0.651655113429235,-0.346874997819475,0.593294307616224,-0.556662859026539,-0.677088939491618
"Onecut2(+)",-0.142673350780397,-0.625872436026157,-0.642840728331394,-0.655630447833364,-0.357796532008384,1.98752155611743,2.00854114713998,-0.376688981488226,-0.728996304354782,-0.463154401524778,1.05796186430779,-0.707689840103589,-0.352681545114132
"Onecut3(+)",-0.0615612796562217,-0.778295466530349,-0.700809900412541,0.141982880448155,-0.179591002794675,0.854569614244947,2.3995962297199,-0.500850205124734,-1.24034430545752,-0.322647474174997,1.34564239100092,-0.791753277661936,-0.16593820360094
"Osr1(+)",-0.135335650600158,1.47682768831139,0.570980588111299,1.71885457841471,-0.763928435705334,-1.2259741362132,-1.18227942705717,-0.122855594610271,0.668917760880457,-0.845010425892292,-0.769091046655624,1.0400883784675,-0.431194277451309
"Osr2(+)",0.743041803278922,-0.236763627279789,-0.515365957632887,2.12747942748419,-0.405184258061139,-0.829839405535603,-0.852686821250331,1.91445315854436,-0.419548189051721,-0.528688704224307,-0.659864203182869,-0.619791889551831,0.282758666463
"Otp(+)",0.137068383420089,-0.369346260877954,-0.596808931872948,-0.117222145587857,-0.0512984948227249,1.17035033539407,2.79718730920267,-0.210659247826151,-1.02815722222856,-0.256816287249934,-0.00976919335993714,-0.870664366861335,-0.593863877329436
